wagon_weight_in_ton,cargo_weight,Distance,dist_opt,Path_is_optimal
1266,551,2294,2,1
952,696,953,3,1
765,799,579,5,0
843,746,858,2,0
986,1371,1619,3,0
1055,1562,2866,3,0
507,536,340,2,1
975,1234,495,5,0
891,1130,292,3,0
542,712,398,2,0
1085,650,901,3,0
1189,956,624,3,1
1381,481,313,5,0
542,1109,1341,3,0
716,1021,469,5,0
986,1526,2525,4,1
1165,1245,159,5,1
1140,488,884,5,0
643,1156,1365,5,0
547,1416,1470,5,1
543,910,1570,4,1
632,647,2439,3,1
1418,902,2077,2,0
1428,944,1060,3,1
675,508,709,5,1
1164,530,2342,2,1
729,563,2911,3,0
1150,600,2167,3,1
904,810,2445,2,0
1243,1254,359,2,0
1392,1485,1866,5,1
1146,509,2744,3,0
696,619,1079,5,1
1051,1004,2126,2,1
766,710,360,3,1
1082,1139,2966,2,0
824,716,1944,3,0
1117,785,2491,2,0
1465,462,2464,3,1
931,1064,1104,4,1
1171,1562,1718,5,0
941,1223,1752,3,1
1062,783,2777,3,1
1124,595,782,5,0
729,427,821,5,1
1441,436,2976,5,0
1472,1205,200,3,1
1022,784,1916,4,0
1084,1432,2279,4,0
744,1017,124,4,0
1081,664,1369,4,0
530,830,239,3,1
733,636,2638,2,1
1203,721,2292,4,0
552,585,161,3,0
1087,1209,711,5,0
830,608,1262,2,1
656,1493,1796,4,1
1492,832,544,4,0
1389,832,2632,4,1
1403,1126,729,3,1
1019,1169,1222,4,1
1292,619,1757,3,0
993,1322,1646,5,1
691,411,2603,5,0
1003,1466,1300,4,0
741,827,2899,5,1
1320,1087,1233,5,0
935,536,1745,2,0
700,921,1903,5,0
745,1221,2136,4,1
559,1170,2008,3,0
634,636,156,3,1
647,577,2893,4,1
829,748,417,4,0
830,737,2707,4,0
585,413,150,5,0
901,583,2857,5,1
1430,1452,2945,2,1
583,798,513,3,0
1344,1456,1783,4,1
833,1410,2708,2,1
1306,447,2745,3,1
1326,768,1131,2,0
506,1502,1737,4,1
644,640,2276,3,1
1421,437,856,2,0
1374,1102,753,2,1
1126,590,1137,5,0
855,431,2322,5,1
810,815,1145,3,0
863,591,684,2,0
662,791,2540,4,0
1067,599,215,2,1
841,1048,600,4,0
501,1421,2198,2,0
690,1246,2770,2,1
928,493,643,4,0
1119,1103,1292,4,0
1449,760,1549,4,0
1074,969,1818,2,0
604,733,2151,2,1
845,825,1197,2,1
1209,1301,506,3,0
934,640,2557,4,0
581,1114,1320,2,0
1074,773,2141,5,0
519,1028,2926,5,0
1289,1383,1563,4,1
1049,954,1840,4,1
1053,953,907,3,0
723,1054,1543,2,0
929,728,843,2,1
952,1129,1679,5,1
1052,568,736,5,0
1161,772,696,5,0
1150,951,782,5,1
1154,619,696,2,0
1388,744,2149,2,0
1235,713,2519,3,0
762,505,2040,2,0
1326,1330,1112,5,1
1041,1113,797,2,1
1057,1221,874,5,0
916,971,244,2,1
1305,1029,2329,4,1
984,789,1174,2,1
540,1148,179,5,0
1311,783,182,2,1
928,1197,2441,4,0
1449,736,126,4,0
1447,624,2182,2,1
1040,813,2649,3,1
697,1277,960,3,0
743,926,480,2,1
1387,867,673,4,1
825,1225,2318,5,1
1037,521,1532,5,0
1233,846,919,2,1
1292,1487,1521,2,0
703,663,1726,2,1
697,789,2886,3,0
500,1128,2786,4,0
922,814,726,3,1
671,811,988,4,0
1365,1501,2117,3,1
1182,835,758,3,1
1084,1332,698,3,1
546,908,2275,4,0
1356,592,1400,3,0
1398,975,2712,2,1
905,1520,774,5,1
1130,616,2108,4,0
682,829,1448,4,1
744,431,1808,2,1
871,1195,2032,2,1
1060,1179,1284,2,1
896,1209,2093,3,1
576,1171,2611,2,0
709,974,367,4,1
605,938,220,3,1
1077,580,2774,5,1
1417,991,2129,2,1
1408,1485,2409,3,1
683,1215,1839,4,0
597,1139,280,3,1
1362,1357,2611,4,1
1488,964,2157,3,1
715,1242,1030,3,1
1373,649,2784,3,1
621,1358,186,4,1
1091,749,2544,3,0
1361,988,1304,3,0
735,521,1290,4,1
1184,1144,1442,3,0
530,895,2489,2,0
1385,1191,1437,5,1
1151,957,2803,3,1
1190,711,586,5,1
602,595,323,3,1
633,1353,472,4,0
1256,1172,1697,2,0
1164,424,2781,2,0
818,1037,2941,2,1
1424,565,2831,3,0
1118,1525,687,4,1
1467,949,1004,2,1
928,1555,1675,5,0
859,1540,2170,2,1
1102,477,2242,4,0
1283,860,1720,2,1
921,570,834,5,0
709,654,2282,2,1
973,1092,1774,2,0
1280,1234,1441,3,1
862,910,659,5,0
1277,888,2285,5,1
1451,1039,2129,2,1
755,1393,1591,2,1
838,1040,2733,3,0
1224,537,1783,2,0
548,559,428,5,0
664,1032,2620,5,0
669,501,2228,2,0
1123,1088,449,4,0
1112,979,1343,2,0
1485,1339,850,3,1
871,607,2953,5,1
822,496,1108,5,1
1385,1042,639,3,1
891,461,1911,5,0
1241,746,2412,5,1
1111,1311,1244,3,0
608,1416,2312,4,0
1457,1191,1166,4,1
925,475,969,2,0
1281,774,2435,5,0
745,1029,1956,2,1
1348,1519,2262,4,0
736,645,1763,2,0
762,538,974,2,1
1210,500,292,5,0
1167,930,896,2,0
1204,1035,1520,5,0
852,1011,2665,3,1
1174,908,2003,2,1
624,487,144,2,0
1038,862,675,5,1
680,1333,2148,4,0
1195,1246,2797,4,1
1346,439,284,2,0
679,938,2029,5,0
799,839,1391,4,1
1161,1305,2130,4,1
724,1516,425,5,1
878,546,1806,5,1
1111,504,438,2,1
1328,1482,2183,4,1
1041,1451,1001,4,0
1197,575,376,3,0
1358,483,1518,3,0
767,495,1544,3,0
524,443,2058,3,1
706,526,1152,2,1
1466,445,640,3,0
1279,1030,1330,5,1
612,1287,950,4,0
573,519,2060,5,1
1161,1480,1130,4,0
951,997,1642,5,0
805,682,255,4,0
1035,560,1091,4,1
805,585,502,3,0
795,1032,2370,3,0
1330,481,186,2,1
1231,1362,2148,4,0
1276,662,2423,5,0
1445,1270,1505,5,0
645,1075,1251,3,0
1201,1133,1888,4,1
1396,963,951,2,1
1266,1314,2161,3,1
1282,507,2956,2,1
938,727,2498,3,1
716,661,2607,2,1
1173,1507,201,5,1
763,1456,1984,3,1
896,561,2201,5,0
1398,1291,939,5,1
663,1152,1637,5,1
834,1572,2523,2,1
1114,574,1775,4,1
915,576,238,2,0
1452,901,732,3,0
1476,1250,1629,4,0
1255,1031,2585,5,0
1031,1018,2062,4,1
1276,1322,2301,4,1
611,1023,2231,2,1
907,1449,1245,4,0
847,1171,1748,4,1
577,1086,208,2,1
665,808,1979,5,0
818,548,732,2,1
577,1052,583,2,1
802,988,1872,3,1
575,842,2207,5,0
1184,1213,1768,5,1
697,1312,2798,5,0
877,717,440,4,1
891,1438,2253,3,1
655,1181,1039,5,1
961,894,2992,5,0
772,555,853,4,1
1234,843,2114,2,0
830,1239,907,5,1
1014,651,2130,4,0
806,1161,673,5,0
951,726,1037,2,1
1407,1051,398,3,0
1106,1294,2760,2,0
1103,621,2507,5,0
1139,1373,1561,3,1
1321,1411,835,2,1
1325,920,877,2,1
906,888,1318,3,1
1113,1261,818,5,0
715,1070,708,2,1
695,762,1408,2,0
682,1150,2267,5,0
612,1545,959,3,0
809,1075,1191,3,1
787,450,773,4,1
954,967,2293,3,0
520,797,2076,4,1
692,417,2749,2,0
984,1567,1344,3,1
553,653,197,2,1
1145,1023,2345,4,0
625,1038,979,3,1
609,521,808,3,1
626,1503,2758,3,0
511,1142,830,4,1
1305,426,1859,4,1
691,868,2562,5,1
631,1411,2653,2,0
1268,1135,167,4,1
1325,1028,2485,2,0
847,981,2604,5,0
1349,672,2147,4,0
771,1415,2228,4,0
1331,1288,402,3,1
962,969,257,5,0
1243,491,461,3,1
1353,1512,606,2,1
512,1234,1642,4,0
688,788,2840,4,1
596,1415,850,5,0
1206,1584,532,5,0
819,971,1185,4,1
1396,934,448,3,0
1386,1156,520,3,1
1453,1194,2801,2,1
1265,1457,1394,2,0
922,1128,2322,3,1
1274,1283,1872,5,0
667,1434,2355,2,0
1341,569,783,2,1
1111,421,255,2,0
1003,966,536,2,0
730,664,1366,5,1
1094,1176,1885,4,0
805,1279,2792,5,0
1425,1227,493,3,1
779,1056,805,3,0
1094,563,2230,3,0
766,616,1490,5,1
731,531,2627,5,0
617,703,420,2,0
1493,491,1854,3,1
714,627,2891,4,1
767,728,2593,3,0
1448,1017,1167,4,1
1150,1594,425,2,1
570,1152,1543,4,0
1325,1100,2026,3,0
1072,1396,2721,3,1
1186,920,2243,3,1
1173,719,201,3,1
1499,701,1149,3,0
1033,642,2140,5,0
529,1002,273,2,1
630,1213,2105,3,1
657,646,2233,5,0
1251,984,1892,5,1
1053,895,2030,4,0
1404,1216,2200,4,1
1467,1433,1734,3,0
824,1270,880,2,1
1231,1496,436,5,1
918,472,649,3,1
1118,1203,2701,2,0
1139,456,2465,4,0
1425,865,773,2,1
1248,852,2548,4,1
1274,1551,1640,2,1
1429,1172,2332,3,0
590,699,1262,3,1
693,1431,1436,4,1
1204,1201,2602,2,1
1484,1114,1802,5,1
974,1358,1970,3,0
1453,1220,2135,4,0
929,1445,2988,5,1
690,1131,880,5,1
599,1282,1146,2,0
967,1281,1316,4,1
1313,913,1714,4,0
1359,1388,1809,4,1
587,793,2201,3,0
1062,620,1362,2,0
785,688,2217,2,1
1432,1041,810,3,1
1470,1290,1261,2,0
502,750,1857,3,0
954,1465,802,5,1
1093,1044,1498,5,0
1042,608,2292,2,0
907,1467,2561,5,0
707,497,568,2,1
1249,864,1629,3,1
997,1345,2380,2,1
1442,1058,1648,4,1
1176,1325,1475,2,0
1212,1210,1723,2,0
627,812,1181,4,1
1479,1198,1289,4,1
765,846,875,2,1
1092,1288,1139,5,0
1273,1458,2095,3,0
1031,1559,501,3,0
615,986,1753,5,1
960,1158,444,4,0
662,692,1544,2,0
1184,1112,1458,5,1
1299,952,432,5,1
708,723,691,2,1
1056,477,2204,5,0
1448,585,404,4,1
1040,554,890,4,1
1323,1445,1551,3,0
542,1067,550,2,0
513,868,1452,4,0
1067,517,221,3,0
1040,728,1353,4,1
681,916,2399,5,1
871,1461,671,5,0
1185,1531,597,2,1
1313,680,493,3,0
1380,1177,1650,5,1
1170,864,1321,3,1
917,1130,2972,2,0
868,859,2760,2,1
682,1415,1906,5,0
525,457,792,5,0
514,659,463,2,0
552,810,1044,4,0
691,1143,926,4,1
739,511,1883,2,1
1430,1216,797,5,0
1030,1118,2559,5,1
1364,596,228,2,0
679,1081,510,4,1
1195,741,2461,2,1
545,1521,1270,4,0
1490,1233,546,2,1
1138,796,125,2,0
1490,414,1251,2,1
1494,628,1601,5,0
1463,533,2428,2,1
603,442,2398,5,0
502,1598,316,5,1
987,1268,845,2,1
1496,860,2407,2,1
1341,726,2733,3,0
1149,1122,1166,4,0
1286,1214,569,4,0
1330,1425,1041,2,0
679,1009,1741,4,1
1279,1220,419,3,1
923,1166,352,4,1
687,1282,952,5,0
968,1199,1157,5,0
974,586,1994,2,0
601,594,1429,2,0
723,1054,646,3,1
1336,944,144,2,1
935,1156,2887,3,1
851,1086,1927,2,0
627,810,727,3,1
1267,526,438,5,0
810,540,2922,3,0
1317,1275,2135,4,1
563,1464,908,5,1
728,1371,251,4,0
561,705,772,2,1
1497,1171,1847,4,1
1297,1279,401,2,1
689,1429,2274,3,1
910,580,2174,4,1
913,1175,2147,5,0
671,743,1314,3,0
1049,1320,915,2,0
1169,660,1589,2,1
1271,731,1671,4,0
1417,704,1733,4,0
563,860,234,5,1
762,708,2027,2,1
1345,1123,924,5,0
826,557,1162,4,0
910,1081,2037,5,0
1251,986,2976,3,0
1349,1289,1989,4,1
1399,479,697,3,1
1204,1137,889,5,1
865,1113,111,3,0
615,672,2509,2,0
949,590,229,2,1
988,1277,1721,4,1
824,969,1056,3,1
570,662,1888,4,1
851,816,1757,3,1
1443,1455,1248,3,0
1267,980,2669,4,1
824,1507,2526,4,1
1015,417,1787,4,0
1232,463,1263,3,1
777,1442,2465,2,0
880,1541,112,5,0
592,508,1716,3,0
1038,421,124,3,0
970,1394,2818,4,0
755,675,2170,4,1
590,1121,703,3,0
735,1364,2497,4,0
1355,617,806,3,0
1115,1416,2260,3,1
547,1345,1591,4,1
829,1236,1476,3,1
668,848,2938,5,0
914,837,728,2,1
1241,1454,146,4,1
838,1328,2339,4,0
1182,815,2175,2,1
526,529,1016,2,0
984,935,1012,4,1
1340,599,1903,4,1
1447,1108,1619,4,0
1451,1361,1627,3,0
761,445,1560,5,0
1022,687,402,2,1
688,814,1157,2,0
637,1472,2035,3,0
1144,1102,1122,3,1
848,653,2117,4,0
544,620,210,5,0
1177,1181,434,4,1
1108,1217,2384,2,1
1278,555,2822,4,0
1107,688,2974,2,1
1386,631,2679,3,0
831,1335,1684,5,1
743,636,2076,3,0
1439,848,2354,3,1
924,457,671,4,1
1228,1308,2602,5,0
1427,1010,2448,4,1
1192,1399,323,5,0
979,1411,2088,2,0
684,726,1820,4,0
1187,815,818,3,0
1062,1391,1190,4,1
989,763,808,2,0
1117,1529,1488,5,1
1330,683,2972,2,1
1093,1364,2247,4,0
958,446,192,3,1
502,888,2030,3,0
1465,417,1575,4,0
1478,1046,206,5,0
947,455,912,3,1
1015,540,178,4,0
1225,456,663,4,1
585,945,2321,3,0
527,1292,1595,5,0
1274,1325,2878,3,0
867,694,1412,4,0
563,913,828,3,1
581,668,2464,4,1
1019,1131,2970,2,0
652,457,2153,4,0
610,1288,2355,2,1
1175,1542,1194,2,1
607,1043,1067,2,1
670,1184,2159,4,1
515,1482,2093,2,0
549,987,2338,5,0
702,400,776,3,0
994,693,399,3,1
847,866,1076,3,0
1151,873,1574,4,0
812,692,339,4,0
568,990,2705,4,1
598,1097,686,4,0
548,1089,1914,5,1
1496,1581,534,2,0
750,1345,448,2,1
1124,657,2623,4,0
733,1117,2196,5,0
639,1476,425,2,1
963,983,278,4,0
645,514,2725,3,1
822,1575,1318,2,1
711,561,2546,4,0
1107,1128,1153,2,0
1176,822,1175,4,1
725,1371,104,5,0
1259,533,1288,4,0
630,1191,987,3,1
792,1178,510,2,1
1482,1303,1580,4,1
1381,1495,259,4,0
782,1530,155,3,0
672,1344,1208,4,0
1265,734,360,4,1
1173,548,2747,2,0
1016,1463,2504,4,1
756,767,2011,4,0
1101,1455,2012,3,0
1468,764,609,3,0
1310,1109,2013,3,0
832,646,1938,5,1
1098,948,1519,3,1
879,1562,1208,3,0
781,1306,2685,5,0
959,1467,2626,4,1
973,774,2309,3,0
794,555,1591,2,1
946,900,2530,2,0
530,1001,2874,3,0
1387,1509,2838,4,1
867,1042,1985,3,1
1002,1524,541,2,0
1388,857,259,4,0
782,1520,2233,3,0
714,552,1105,2,0
685,560,1530,3,1
1485,440,1690,3,0
768,864,1376,4,1
985,767,2476,4,0
1251,1484,1169,2,0
669,1444,2854,5,1
1118,1439,1767,2,0
726,765,527,3,0
548,1481,1252,4,1
1011,729,2797,3,1
710,1030,2229,2,0
1179,1346,309,3,0
1429,891,171,4,0
1494,892,2497,4,1
1442,1076,444,3,0
566,464,1402,2,1
1189,865,333,5,0
1443,642,953,2,0
806,507,514,2,0
1145,1508,2984,2,1
898,1016,2177,5,0
691,1041,2335,5,1
517,902,1990,5,1
1467,1325,2345,3,1
1390,1472,2291,2,1
1033,1142,1435,5,0
1260,937,2665,2,0
783,440,2906,2,1
1378,618,729,2,0
855,653,1299,2,1
764,1206,2660,2,1
702,1588,2641,5,0
769,1347,2221,2,0
587,881,1052,4,1
1388,1286,1172,3,1
588,1483,1261,3,1
729,1423,2134,4,0
862,913,1967,2,0
1391,450,187,4,0
1460,679,2347,3,0
931,1484,1349,2,1
1144,551,2949,2,0
1123,765,286,2,1
1157,1389,1397,4,1
1135,1169,2462,5,0
1485,439,2823,2,0
1107,726,2380,5,1
1106,900,2569,5,1
972,947,473,4,1
1290,791,1081,4,1
1427,857,185,2,1
997,1122,937,2,0
809,614,1781,3,0
763,409,110,5,1
1252,918,351,5,1
650,505,1757,2,1
1316,923,1191,2,1
638,1062,137,3,1
1146,1510,2363,2,1
547,472,1978,2,1
975,574,1746,3,1
1384,652,1402,5,0
894,503,1672,3,1
1486,1512,2524,5,1
961,1322,626,2,1
1261,1534,308,3,0
1380,1401,2050,3,0
1090,1578,2969,5,0
771,994,1979,4,0
1360,770,1645,5,0
674,1286,996,5,0
940,1558,2081,2,1
626,1475,2144,5,0
957,454,2842,3,1
1425,1403,1207,4,0
605,1204,2637,2,0
1190,1305,2962,4,1
1029,453,892,2,1
834,1381,1048,5,0
666,791,2801,4,0
909,1266,2175,3,1
693,555,1413,2,1
948,586,2290,3,0
921,1034,1011,4,0
918,1165,1353,5,1
1250,1544,2507,4,0
932,418,853,2,1
1454,1532,2190,4,0
693,732,2855,2,0
1043,865,283,2,0
1258,542,1237,3,0
867,1085,535,5,1
501,1413,251,3,1
1378,1238,543,2,1
1110,516,2599,3,1
1074,486,2748,4,0
1258,796,1308,3,0
967,1599,1746,5,0
1278,610,1293,2,1
859,859,939,3,1
1492,781,629,3,1
675,863,720,4,1
1455,1224,1209,5,1
747,418,808,5,1
731,771,2787,5,0
659,1418,2131,2,1
1456,1080,1066,4,1
1215,753,2154,4,0
762,1061,798,2,0
909,1580,2833,2,0
1486,668,140,4,1
937,553,2977,4,0
1157,614,969,2,1
636,1171,1837,2,1
1469,618,2062,4,1
1057,1287,1676,4,1
1272,801,1473,5,0
935,521,835,3,1
981,1028,482,3,0
577,1223,2328,4,0
1471,744,737,4,1
1357,403,624,3,0
1172,1357,700,3,0
1092,958,863,2,1
1173,451,1527,3,1
870,1390,1948,2,0
1360,1251,1566,2,1
1097,1540,1826,5,1
1044,1582,2642,2,0
1000,1038,220,3,0
1203,627,2736,2,1
590,586,1074,5,1
1326,724,449,2,0
751,924,1935,5,0
998,1331,228,4,0
970,1341,130,2,1
998,1014,469,4,1
607,789,2321,3,0
1252,1159,2972,4,0
621,503,813,3,1
1226,532,2475,4,1
1479,1077,153,4,1
1169,1535,1408,2,0
747,717,1538,5,1
1080,1102,1606,2,0
1370,1596,1305,5,1
1229,547,1826,5,1
772,1569,2709,3,0
994,1544,873,4,1
822,938,2425,4,1
597,1142,1232,4,1
1371,596,1458,4,0
1438,869,2425,3,1
1178,963,2170,3,1
754,1512,2744,5,1
1008,990,2835,4,0
868,892,1801,2,0
1136,962,2983,3,0
1357,1288,2085,4,1
1040,938,2165,3,1
538,445,1912,4,0
552,919,566,5,1
1045,677,1200,3,1
1424,1358,2256,3,0
668,704,2165,4,0
1420,1046,2504,3,1
1283,839,1643,5,1
1064,1278,2662,3,1
1212,693,1433,3,1
1301,1181,185,4,1
664,666,628,3,1
697,947,1742,2,1
1207,797,1718,3,1
986,609,2977,5,0
1126,897,1233,2,1
678,649,2761,4,0
983,1529,2093,2,1
1197,1173,2345,4,1
710,900,233,3,1
957,1494,1546,4,1
1404,739,1827,2,0
1171,1089,490,4,0
1356,1562,2890,2,0
839,579,247,2,0
722,1093,637,2,0
840,454,1076,2,0
1166,1378,1081,4,0
618,812,1505,2,0
1406,1104,2623,4,0
569,1215,1164,2,1
702,1045,2138,4,0
661,793,2674,2,0
981,579,956,5,1
922,1055,2407,3,0
775,461,685,4,1
558,691,912,4,0
951,827,2390,4,1
1063,1551,979,3,1
611,658,2133,3,1
1408,647,1279,3,0
963,685,1108,5,1
672,820,2200,5,0
933,563,1848,5,0
1453,707,2335,3,1
1322,1555,2989,5,1
801,582,2731,2,1
1465,1382,2476,5,0
586,923,1055,5,0
1169,1113,2149,4,1
1261,593,878,3,0
1253,836,2537,5,1
736,1550,2234,3,0
773,1156,1387,4,1
954,1452,498,2,1
881,1122,1958,4,1
801,994,725,2,1
664,1234,639,3,0
1389,1183,2623,5,1
1437,603,1205,4,1
999,893,2688,5,1
1275,900,1938,3,0
1411,1180,623,4,1
971,431,1048,4,1
1354,1475,2510,3,1
901,774,2647,2,1
1260,1586,2321,5,1
1200,1151,2151,5,0
610,1111,2764,4,0
553,652,726,5,1
1146,1259,1200,3,1
500,546,2164,2,1
1138,1458,930,2,0
571,809,1113,4,1
757,542,2553,4,1
708,1403,1873,2,1
609,1125,432,4,0
924,1099,1670,5,0
1036,502,252,5,0
1305,622,1802,5,0
1383,892,1062,4,1
895,1324,2105,5,1
1187,644,666,4,0
1163,781,493,3,1
1116,1359,1960,4,1
763,699,2012,3,0
1218,1125,529,2,0
712,903,1467,4,0
905,1213,2570,4,1
573,1455,2600,5,0
838,403,715,5,0
762,854,1142,4,0
942,1453,326,2,1
1049,859,1639,2,1
1116,1044,971,5,1
877,1319,1542,5,1
1125,1397,2192,2,1
517,657,2807,5,0
1219,672,2768,4,0
1471,1578,1974,4,0
1163,716,1141,2,0
1014,1166,201,5,0
1312,1468,766,5,1
1323,1495,732,2,1
770,557,2515,4,1
567,726,1478,5,1
778,536,1843,4,1
1149,403,445,5,0
873,1163,2368,3,1
1096,763,2333,2,0
976,941,1752,3,0
1266,1291,166,4,1
1178,1394,1869,4,0
1435,1031,1837,3,1
596,438,1199,3,0
1388,1586,1135,3,1
1175,635,1460,2,0
806,826,2209,5,0
1309,1071,704,2,0
960,499,2249,5,1
1086,1033,1343,3,1
973,738,2909,2,1
535,545,130,5,0
1412,1561,1521,3,0
833,840,1758,4,1
1130,1543,1906,3,0
1284,1465,926,3,0
677,668,1075,2,1
1007,1322,709,2,0
951,617,1949,3,1
1170,648,393,5,0
1369,860,132,3,0
526,1207,1267,2,1
1342,920,321,3,0
587,505,2004,5,1
670,1002,1470,2,0
1056,434,1532,3,0
1488,607,192,5,0
755,1215,1107,4,1
1422,1044,938,3,0
700,1249,1976,4,1
905,457,1011,5,1
1496,1022,792,2,0
787,557,1303,5,0
1292,1488,1646,4,0
1403,1402,1854,2,0
1005,444,1473,3,0
1070,1311,1975,4,1
856,1182,864,5,1
1240,1098,519,2,0
1209,1311,641,5,1
968,1412,1497,4,1
1188,774,1799,4,0
1196,1129,1322,4,1
504,1034,1118,5,1
672,718,1994,2,1
500,914,1946,3,0
668,1599,1130,4,1
676,764,1120,2,1
721,1368,2511,3,1
1224,1122,367,4,1
1091,453,2810,5,1
1413,923,1273,5,0
771,813,1212,2,0
1030,1587,1193,5,0
1145,1109,1266,3,0
798,963,2621,3,0
511,665,530,5,0
1208,927,2027,4,1
1230,1333,2371,2,1
941,1228,980,4,0
1435,1376,1304,5,0
1150,682,1806,3,1
791,975,2693,3,1
901,1389,663,3,1
1137,1297,2966,2,1
1387,1370,1101,5,1
1154,539,1175,5,1
677,1399,228,3,1
552,525,2808,3,1
1042,417,969,3,1
1210,480,336,3,1
1443,1461,1194,5,0
812,646,1845,3,1
961,639,276,2,0
991,1509,2181,5,1
571,1237,663,4,0
1393,470,271,3,1
1171,1591,969,3,0
1315,819,2335,3,0
1439,1163,668,2,1
1464,1411,1921,5,0
601,478,1475,5,1
1064,863,350,4,0
1209,1309,649,2,0
594,531,1942,2,1
1148,685,2676,2,1
872,1490,852,4,0
962,680,519,5,1
1255,877,1988,2,1
555,886,1094,4,0
1489,638,2581,2,1
1484,571,2069,5,1
558,1174,1958,4,0
768,1441,172,2,0
785,939,2747,2,0
1413,1334,1291,4,0
1143,907,2524,5,1
1106,1507,763,2,0
791,415,1696,5,0
904,1128,2056,5,1
1317,517,1745,4,0
691,1152,2596,4,0
1132,1131,2197,5,1
590,733,1173,5,0
786,1187,178,3,1
1024,927,466,5,1
767,1291,1278,4,1
1087,875,2433,3,0
707,455,1521,2,0
720,779,1525,4,1
1120,1571,1374,4,1
1476,1490,2193,5,0
586,751,2345,5,0
1145,598,304,2,0
1267,807,2314,4,0
853,452,1693,3,0
529,1253,1640,3,1
1499,1245,2459,4,1
1469,799,2990,3,0
1442,587,1520,4,0
1393,727,2399,2,0
710,465,1910,2,1
1268,1592,1414,4,1
644,1313,2649,2,0
1176,629,433,2,1
671,817,285,3,1
1464,798,2263,2,0
775,913,362,3,1
1166,894,2811,4,0
1326,673,1354,4,0
1479,578,2137,4,0
719,416,372,4,1
1232,1463,689,5,0
1391,568,486,4,0
1304,1373,2630,4,0
1366,788,1835,2,1
1341,567,2664,5,0
522,1193,1316,2,0
892,510,2862,4,1
1395,516,2281,4,0
1046,1004,1161,2,1
1031,417,825,4,0
750,874,1741,5,0
1488,1248,1377,3,0
581,1245,175,3,1
1010,1235,1882,2,1
1041,563,243,2,1
932,497,2253,2,1
1022,1132,968,3,0
781,891,1789,5,0
746,1117,2951,2,1
1028,1567,1815,5,0
752,1157,1407,5,1
1104,467,1121,4,1
945,1321,2296,3,1
704,588,2560,2,0
1187,471,1517,4,0
816,915,471,3,0
1318,968,2100,4,0
914,603,256,3,0
987,1186,1391,5,0
1013,908,340,3,1
696,1093,1199,4,0
646,459,1287,2,0
817,869,353,2,1
1334,610,2814,2,1
1090,1079,1810,2,1
1238,512,2706,4,0
1213,1327,2406,5,1
1241,499,1833,3,0
1450,821,1805,5,0
810,1361,2375,4,1
1118,1187,1669,4,1
1046,1355,2855,4,0
1300,895,1904,5,1
530,1360,985,4,0
690,423,2574,4,1
1401,1211,156,5,0
887,954,1010,3,1
1333,1246,986,4,1
1166,1376,867,2,0
869,695,1638,3,0
1399,974,367,5,0
1325,1495,2955,4,0
1153,865,812,2,0
1114,1407,1741,5,1
1211,653,921,4,1
1183,1228,1491,5,0
1488,1573,439,5,0
1427,544,2760,2,1
929,1162,216,4,1
1253,613,451,2,0
1052,1334,1941,2,0
538,488,1298,2,1
1497,885,2270,2,1
1432,951,896,3,0
1016,1551,2409,2,0
759,414,2010,4,1
614,1596,1822,2,0
1318,874,1892,4,0
1072,1579,731,2,1
1282,413,1031,4,1
1482,563,1187,4,1
1106,1308,420,4,0
1064,991,2739,3,0
602,604,670,2,0
753,934,2155,4,0
1206,756,436,2,0
1415,625,204,4,0
1414,537,1305,5,0
1206,1199,1808,3,1
668,597,965,4,1
651,840,959,3,1
1400,428,2639,5,0
705,958,2342,4,0
1120,1282,2228,5,0
748,929,2228,3,0
597,522,1213,4,0
1230,639,2088,2,0
763,1017,2461,5,0
561,728,2921,5,1
527,405,2851,2,1
1086,1114,2653,3,0
857,1306,274,2,1
1233,739,1206,3,1
810,1388,698,5,0
743,1005,173,4,0
1499,922,2576,2,1
1226,753,1020,5,1
851,1341,2852,2,1
1088,1185,2062,4,0
1104,1004,1411,2,1
615,908,2321,4,0
932,740,2910,3,0
1154,1374,975,2,0
930,1123,1039,5,0
1405,1580,2347,3,0
601,734,806,2,1
1491,929,1807,3,1
1346,1260,436,4,0
1112,982,1739,2,1
970,475,2708,4,1
856,787,515,4,0
1176,1483,339,4,1
1052,1210,1894,3,0
766,1588,621,3,1
651,805,2107,2,0
1413,858,239,5,1
1073,1004,385,5,0
1496,1402,1907,5,1
1236,1501,676,5,0
538,1509,888,5,0
1452,1240,735,3,1
833,877,2606,5,1
1265,1345,2415,2,1
1159,1016,2492,3,1
962,1195,2411,4,0
1185,436,2275,2,0
544,1423,2505,5,0
994,1490,454,3,0
1035,1134,2094,5,0
595,715,106,5,0
928,1397,1245,4,1
1422,730,2759,4,1
704,1439,1137,4,1
886,1065,664,4,0
1259,1115,1920,2,1
551,1565,2787,2,0
1292,1172,2812,2,1
1329,726,1770,3,1
512,1403,1460,5,0
1089,1496,908,2,0
521,1013,2266,3,0
1019,1200,519,3,0
1473,555,2508,3,0
987,422,2443,4,0
1379,1227,2647,5,0
1322,911,2361,2,0
1260,1337,1171,3,0
1186,1038,2384,5,0
755,1558,2366,2,1
1234,1470,668,5,1
518,513,2620,2,1
1326,1412,965,5,0
929,1338,923,4,0
596,1505,2204,5,1
926,914,1627,3,1
914,1496,1938,4,0
1081,1218,1650,5,0
1374,1556,374,2,1
879,945,875,5,1
